question_id,question_uid,subject_code,stem_60chars,kp1_id,kp1_name,kp1_sim,kp2_id,kp2_name,kp2_sim,kp3_id,kp3_name,kp3_sim,review_status,review_kp_id,review_kp_name,notes
1105,history_2025_beijing_16,history,舌尖上的历史北宋时期，北方人以粟、麦为主食，“南人罕作面饵”。京师（今开封）既有北食，又有南食、川饭店，“以备南人不服北,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4458,history_2009_sichuan_001,history,7 1880年,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4459,history_2009_sichuan_002,history,5 1890年,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4460,history_2009_sichuan_003,history,4,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4461,history_2009_sichuan_004,history,2 1900年,HIST-G0-309,第二十一单元 20 世纪以来中国重大思想理论成果,0.125,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,,,,
4463,history_2009_sichuan_005,history,0,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4465,history_2009_sichuan_006,history,中央和地方关系是国家政治生活中的重要问题。下列措施中属于通过经济手段防止地方割据的是w.w.w.k.s.5.u.c.o.,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4466,history_2009_sichuan_007,history,明末文人袁宏道说，江南地区出版业繁荣，不少书籍“原板未行，翻刻踵布”。与这一现象直接相关的因素是当时 ①商品经济繁荣 ②,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4470,history_2009_sichuan_009,history,2 1910年,HIST-G0-309,第二十一单元 20 世纪以来中国重大思想理论成果,0.125,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,,,,
4471,history_2009_sichuan_010,history,邓小平说：“中国在世界上的地位，是在中国人民共和国成立以后才大大提高的。”体现这一论断的具体史实有 ①废除了英美攫取的治,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4478,history_2010_sichuan_039,history,（60分）城市是社会发展的产物，也对社会产生了多方面影响。阅读材料，回答问题。 材料四 明清时期，星罗棋布的江南市镇大都,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4480,history_2011_sichuan_002,history,5%,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4482,history_2018_national_iii_001,history,38,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4483,history_2018_national_iii_002,history,58,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4484,history_2018_national_iii_003,history,01 1988,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4485,history_2018_national_iii_004,history,28,HIST-G0-309,第二十一单元 20 世纪以来中国重大思想理论成果,0.200,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,,,,
4486,history_2018_national_iii_005,history,28,HIST-G0-309,第二十一单元 20 世纪以来中国重大思想理论成果,0.200,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,,,,
4487,history_2018_national_iii_006,history,92,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4488,history_2018_national_iii_007,history,58,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4489,history_2018_national_iii_008,history,55,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4491,history_2018_national_iii_010,history,52,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4492,history_2019_shanghai_001,history,满分100分，考试时间60分钟。,HIST-G0-313,第二十五单元 19 世纪以来的世界文学艺术,0.111,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,,,,
4494,history_2019_shanghai_002,history,“人皆有不忍人之心者，今人乍见骗子将入于井，皆有怵惕恻隐之心”，这句话出白：,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4496,history_2019_shanghai_003,history,秦始皇修长城、汉武帝设河西四郡，皆在防范：,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4498,history_2019_shanghai_004,history,作答必须涂(选择题）或写(非选择题)在答题纸上，在试卷上作答一律不得 分。第一部分的作答必须涂在答题卡上相应的区域，第二,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4502,history_2019_shanghai_007,history,今拉美国家官方语言多为西班牙、葡萄牙语，与这一现象有关的是：,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4503,history_2019_shanghai_008,history,下列哪一革命被称为“议会的胜利”？,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4506,history_2019_shanghai_011,history,右表所列是哪一战争统计数据：,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4507,history_2019_shanghai_012,history,清政府曾试图以全免关税来替换条约中公使驻京等条款，此约是：,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4508,history_2019_shanghai_013,history,年号源于中国纪年法，下列历史名词含年号的足：,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4509,history_2019_shanghai_014,history,若为“遵义会议”“中共七大”“十一届三中全会”拟一研究主题，应是：,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4511,history_2019_shanghai_016,history,右图关于捷克斯洛伐克的漫画讽刺了,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4512,history_2019_shanghai_017,history,“鼓足干劲，力争上游，多快好省建设社会主义”标语流行于：,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4515,history_2019_shanghai_020,history,阅读下列国际组织机构示意图，“？”应填： 二、综合分析题（共60分） （一）家国记忆（16分）,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4518,history_2019_shanghai_023,history,第二步：为了进一步佐证，检索到下列三份资料，请对其史料价值作出评估与说明。（6分）,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4521,history_2019_shanghai_026,history,根据材料二、三，概述近代以来教育理念的变化。(4分),HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4522,history_2019_shanghai_027,history,根据材料和所学知识，你如何看待社会变迁与教育的关系。（l5分),HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4525,history_2020_national_i_002,history,8%,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4526,history_2020_national_i_003,history,5%,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4527,history_2021_jiangsu_001,history,有学者认为，《睡虎地秦简·为吏之道》是供学习为吏者使用的识字课本。其末尾附录的两条魏律（颁布于公元前252年）规定：商贾,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4530,history_2021_jiangsu_004,history,明代中叶，很多文学家大力推崇抒情写景的盛唐诗风，认为诗当“畅达情丝、感发志气”，概评“宋人主理作理语，于是薄风云月露，一,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4531,history_2021_jiangsu_005,history,乾隆年间，淮扬文风达到鼎盛，“邗上时花二月中，商翁大半学诗翁”，商人与文人交相唱和，天下文人稍能言诗，辄思游食扬州，以至,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4532,history_2021_jiangsu_006,history,如表中的评论反应出当时 1875年《申报》 文人当“效思于农工商贾之事” 1875年《申报》 “西人之为商为工农者，固无,HIST-G0-313,第二十五单元 19 世纪以来的世界文学艺术,0.143,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,,,,
4533,history_2021_jiangsu_007,history,清末某报发表的《论体育》一文提出：“体育者，智育、德育之基础也。今之国势者，定一国之盛衰，不定于版图之大小与人口之多寡，,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4535,history_2021_jiangsu_009,history,中共早期领导人恽代英曾在无锡省立第三师范学院演讲。据亲历者回忆：“一位穿着竹布长衫的青年登上讲台，一下子就吸引了全场。他,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4536,history_2021_jiangsu_010,history,东北机器制造厂尉风英曾被授予“毛主席的好工人”称号。她回忆：“在五六十年代，大搞技术革新时，我们简直入了迷、着了魔。从1,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4538,history_2021_jiangsu_012,history,某记者在回忆录中写道：“现在农村的确‘活’了，农业生产不断发展，各种副业欣欣向荣。看来，包产到户、包产到劳等责任制，确已,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4540,history_2021_jiangsu_014,history,某名士国画造谐甚深，但对西方某画派不感兴趣，他在品鉴一位留法画家带回的该派画作后，题诗一首：“远看一朵花，近看似乌鸦。原,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4546,history_2021_jiangsu_020,history,4,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4547,history_2021_jiangsu_021,history,9,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4548,history_2021_jiangsu_022,history,3,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4549,history_2021_jiangsu_023,history,6 25 1801,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4550,history_2021_jiangsu_024,history,9 40 1831,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4551,history_2021_jiangsu_025,history,4 49 1851,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4553,history_2022_hainan_001,history,7,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
4554,history_2022_hainan_002,history,7,HIST-G0-291,第二单元列强侵略与中国人民的反抗斗争,,HIST-G0-292,第三单元近代中国的民主革命,,HIST-G0-290,第一单元古代中国的政治制度,,,,,
